id,production_companies,Movie_profit
39486,Mayhem Pictures,25251371.0
39356,New Zealand Film Commission,40.0
39356,Unison Films,40.0
39356,Whenua Films,40.0
550,Regency Enterprises,37853753.0
550,Fox 2000 Pictures,37853753.0
550,Taurus Film,37853753.0
550,Linson Films,37853753.0
550,Atman Entertainment,37853753.0
603,Village Roadshow Pictures,400517383.0
603,Groucho II Film Partnership,400517383.0
603,Silver Pictures,400517383.0
603,Warner Bros.,400517383.0
14,DreamWorks SKG,341296601.0
14,Jinks/Cohen Company,341296601.0
1893,Lucasfilm,809317558.0
564,Universal Pictures,335885488.0
564,Alphaville Films,335885488.0
497,Castle Rock Entertainment,224600000.0
497,Darkwoods Productions,224600000.0
497,Warner Bros.,224600000.0
745,Spyglass Entertainment,632806292.0
745,The Kennedy/Marshall Company,632806292.0
745,Hollywood Pictures,632806292.0
745,Barry Mendel Productions,632806292.0
36643,Eon Productions,226832400.0
796,Columbia Pictures,65402208.0
796,Cruel Productions,65402208.0
796,Newmarket Capital Group,65402208.0
2668,Paramount Pictures,106071502.0
2668,American Zoetrope,106071502.0
2668,Mandalay Pictures,106071502.0
2668,Tim Burton Productions,106071502.0
2668,Karol Film Productions,106071502.0
2105,Universal Pictures,224483004.0
2105,Summit Entertainment,224483004.0
2105,Newmarket Capital Group,224483004.0
2105,Zide-Perry Productions,224483004.0
1844,Fountainbridge Films,146404396.0
1844,Regency Enterprises,146404396.0
863,Walt Disney Pictures,395015179.0
863,Pixar Animation Studios,395015179.0
4951,Mad Chance,37478166.0
4951,Jaret Entertainment,37478166.0
4951,Touchstone Pictures,37478166.0
509,Bookshop Productions,321889678.0
509,Notting Hill Pictures,321889678.0
509,Working Title Films,321889678.0
509,Polygram Filmed Entertainment,321889678.0
817,New Line Cinema,277940086.0
817,Eric's Boy,277940086.0
226,Fox Searchlight Pictures,9540607.0
226,The Independent Film Channel Productions,9540607.0
226,IFC Films,9540607.0
226,Killer Films,9540607.0
226,Hart-Sharp Entertainment,9540607.0
9008,Spyglass Entertainment,-29710088.0
9008,Forward Pass,-29710088.0
9008,Kaitz Productions,-29710088.0
9008,Mann/Roth Productions,-29710088.0
9008,Touchstone Pictures,-29710088.0
926,DreamWorks SKG,45683916.0
926,Gran Via Productions,45683916.0
345,Hobby Films,97091208.0
345,Pole Star,97091208.0
345,Stanley Kubrick Productions,97091208.0
345,Warner Bros.,97091208.0
492,Gramercy Pictures,9863596.0
492,Propaganda Films,9863596.0
492,Single Cell Pictures,9863596.0
9535,Spring Creek Productions,96885658.0
9535,Warner Bros.,96885658.0
9535,Tribeca Productions,96885658.0
9535,Baltimore Pictures,96885658.0
10137,Columbia Pictures Corporation,167135367.0
10137,Global Medien KG,167135367.0
10137,Franklin/Waterman Productions,167135367.0
9481,Universal Pictures,78493655.0
9481,Columbia Pictures Corporation,78493655.0
8487,"Todman, Simon, LeMasters Productions",52104681.0
8487,Warner Bros.,52104681.0
8487,Peters Entertainment,52104681.0
8487,Sonnenfeld Josephson Worldwide Entertainment,52104681.0
1911,Touchstone Pictures,-98301101.0
9946,Beacon Communications,111989043.0
1715,Nina Saxon Film Design,64545092.0
1715,FilmColony,64545092.0
1715,Miramax,64545092.0
10386,Warner Bros. Animation,-46840695.0
8914,Village Roadshow Pictures,13648228.0
8914,Warner Bros.,13648228.0
8914,Riche-Ludwig Productions,13648228.0
8914,Groucho III Film Partnership,13648228.0
2112,Paramount Pictures,71626121.0
2112,Icon Entertainment International,71626121.0
4806,Paramount Pictures,239457509.0
4806,Lakeshore Entertainment,239457509.0
4806,Touchstone Pictures,239457509.0
4806,Interscope Communications,239457509.0
10314,Miramax Films,93166989.0
10314,Tapestry Films,93166989.0
10314,FilmColony,93166989.0
10398,Paramount Pictures,107841558.0
8374,Franchise Pictures,-5969529.0
8374,Brood Syndicate,-5969529.0
8374,B.D.S. Productions Inc.,-5969529.0
1542,Twentieth Century Fox Film Corporation,2827813.0
1542,Cubicle Inc.,2827813.0
1443,American Zoetrope,4409377.0
2277,Laurence Mark Productions,-6300000.0
2277,1492 Pictures,-6300000.0
2277,Columbia Pictures Corporation,-6300000.0
2277,Touchstone Pictures,-6300000.0
2277,Radiant Productions,-6300000.0
2667,Artisan Entertainment,247975000.0
2667,Haxan Films,247975000.0
622,Bac Films,20401898.0
622,Kino Vision,20401898.0
622,Orly Films,20401898.0
622,R.P. Productions,20401898.0
622,VÃ­a Digital,20401898.0
10400,Universal Pictures,23956241.0
10400,Beacon Communications,23956241.0
10400,Azoff Entertainment,23956241.0
1090,Columbia Pictures,2564088.0
1090,Centropolis Film Productions,2564088.0
9032,Columbia Pictures,200601895.0
8224,Columbia Pictures Corporation,56618699.0
8224,Hofflund/Polone,56618699.0
8224,Global Entertainment Productions GmbH & Company Medien KG,56618699.0
1832,Lions Gate,20652890.0
1832,View Askew Productions,20652890.0
11618,DreamWorks SKG,11188905.0
11618,Roth-Arnold Productions,11188905.0
1641,DreamWorks SKG,18888180.0
1641,Roth-Arnold Productions,18888180.0
11622,New Line Cinema,5263020.0
11622,Forge,5263020.0
11622,Midnight Sun Pictures,5263020.0
10207,Bel Air Entertainment,38880016.0
10207,DiNovi Pictures,38880016.0
10207,Tiger Productions,38880016.0
2275,Paramount Pictures,89705852.0
2275,MFP Munich Film Partners GmbH & Company I. Produktions KG,89705852.0
2275,Krane Entertainment,89705852.0
2275,Neufeld Rehme Productions,89705852.0
10307,FGM Entertainment,21041732.0
10307,Metro-Goldwyn-Mayer (MGM),21041732.0
11601,Artisan Entertainment,9133087.0
334,New Line Cinema,11451803.0
334,Ghoulardi Film Company,11451803.0
334,The Magnolia Project,11451803.0
2020,New Line Cinema,-14088383.0
2020,George Street Pictures,-14088383.0
2020,The Lloyd Segan Company,-14088383.0
9423,Universal Pictures,-60989310.0
9423,BBC Films,-60989310.0
9423,Dark Horse Entertainment,-60989310.0
9423,Toho-Towa,-60989310.0
9423,Mutual Film Company,-60989310.0
1213,Paramount Pictures,88798265.0
1213,Miramax Films,88798265.0
1213,Timnick Films,88798265.0
1213,Mirage Enterprises,88798265.0
9825,Fox 2000 Pictures,29870414.0
9825,Phoenix Pictures,29870414.0
9825,Rocking Chair Productions,29870414.0
9781,New Line Cinema,-29782885.0
9824,Universal Pictures,-38237989.0
9824,Dark Horse Entertainment,-38237989.0
9824,Golar Productions,-38237989.0
49948,Walt Disney Pictures,10874570.0
49948,Walt Disney Television Animation,10874570.0
49948,Richard Purdum Productions,10874570.0
49948,Walt Disney Feature Animation,10874570.0
9430,Columbia Pictures,21951622.0
11355,Fox 2000 Pictures,59565230.0
11355,Flower Films (II),59565230.0
11355,Bushwood Pictures,59565230.0
11355,Never Been Kissed Productions,59565230.0
6415,Village Roadshow Pictures,33000000.0
6415,Atlas Entertainment,33000000.0
6415,Warner Bros.,33000000.0
6415,Village-A.M. Partnership,33000000.0
6415,Coast Ridge,33000000.0
1850,Mutual Film Company,-34565570.0
17707,Twentieth Century Fox Film Corporation,-12000000.0
17707,Fox 2000 Pictures,-12000000.0
17707,Adam Fields Productions,-12000000.0
17707,Two Girls Productions,-12000000.0
11377,Dark Castle Entertainment,21846082.0
11377,Warner Bros.,21846082.0
913,United Artists,76305181.0
913,Irish Dreamtime,76305181.0
12618,Columbia Pictures,10608570.0
1946,Alliance Atlantis Communications,-12143288.0
1946,Natural Nylon Entertainment,-12143288.0
1946,Serendipity Point Films,-12143288.0
1946,TÃ©lÃ©film Canada,-12143288.0
1946,The Harold Greenberg Fund,-12143288.0
20024,Columbia Pictures Corporation,-12172184.0
11001,Columbia Pictures,52758500.0
7341,United Artists,-3237295.0
7341,Red Bank Films,-3237295.0
38809,Bigel / Mailer Films,-4758685.0
38809,Palm Pictures,-4758685.0
9455,New Line Cinema,-9843800.0
9455,Illusion Entertainment Group,-9843800.0
10366,TriStar Pictures,-34332107.0
10366,Baumgarten-Prophet Entertainment,-34332107.0
2162,Warner Bros.,-58736034.0
2162,Morgan Creek Productions,-58736034.0
6522,Imagine Entertainment,-6654971.0
6522,Universal Pictures,-6654971.0
21349,Twentieth Century Fox Film Corporation,-4346385.0
21349,Fox 2000 Pictures,-4346385.0
2900,New Line Cinema,-55401412.0
2900,Mad Chance,-55401412.0
9849,Walt Disney Pictures,-28149899.0
10388,Artisan Entertainment,-6806898.0
10397,Paramount Pictures,-12.0
10397,Universal Pictures,-12.0
12220,Universal Pictures,8900031.0
12220,Castle Rock Entertainment,8900031.0
14429,Twentieth Century Fox Film Corporation,9843379.0
14429,Grand March Productions,9843379.0
14429,Amy Robinson Productions,9843379.0
10208,Columbia Pictures,-7709024.0
10208,"Jim Henson Company, The",-7709024.0
24137,Miramax Films,4535191.0
24137,Pyramide Productions,4535191.0
10402,Happy Madison Productions,48535067.0
10402,Quinta Communications,48535067.0
10402,Touchstone Pictures,48535067.0
6552,Columbia Pictures Corporation,-20847770.0
6552,Team Todd,-20847770.0
6552,Licht/Mueller Film Corporation,-20847770.0
9563,Donners' Company,45230832.0
9563,Ixtlan,45230832.0
9563,Warner Bros.,45230832.0
30943,Columbia Pictures Corporation,-9878900.0
30943,Mandalay Entertainment,-9878900.0
11129,Irish Screen,3400000.0
22314,Suntaur Entertainment Company,7011454.0
10342,Konrad Pictures,-4053763.0
10342,Dimension Films,-4053763.0
10342,Interscope Communications,-4053763.0
10490,New Line Cinema,571408.0
10490,Capella International,571408.0
10490,KC Medien AG,571408.0
16162,Universal Pictures,25573780.0
16162,40 Acres & A Mule Filmworks,25573780.0
16172,20th Century Fox,-1601011.0
16172,Regency Enterprises,-1601011.0
16172,New Regency Pictures,-1601011.0
16172,Taurus Film,-1601011.0
16172,Polar Entertainment Corporation,-1601011.0
26149,Craven-Maddalena Films,-12140606.0
26149,Miramax,-12140606.0
15198,Hollywood Pictures,-19111857.0
16379,Metro-Goldwyn-Mayer (MGM),-36739950.0
16158,MTV Films,19059640.0
15256,Paramount Pictures,852450.0
8970,Paramount Pictures,-46000000.0
8970,Cherry Alley Productions,-46000000.0
10047,Columbia Pictures,6976317.0
10047,Gaumont,6976317.0
5470,CTV International,-18468749.0
20761,Touchstone Pictures,-15565854.0
24066,Miramax Films,243649.0
24066,Marked Entertainment,243649.0
22267,Universal Pictures,-37364904.0
22267,Good Machine,-37364904.0
18892,TriStar Pictures,76820.0
18892,Crossroads Films,76820.0
18892,Kramer-Tornell Productions,76820.0
16406,Columbia Pictures,14500000.0
47288,Rankin/Bass Productions,-13000000.0
47288,Warner Bros. Animation,-13000000.0
47288,NEST Family Entertainment,-13000000.0
47288,Rich Animation Studios,-13000000.0
47288,Warner Bros.,-13000000.0
14578,Miramax Films,292175.0
14578,Eagle Beach Productions,292175.0
1812,Fine Line Features,1599595.0
22345,TriStar Pictures,24450736.0
22345,Crystal Sky Worldwide,24450736.0
22345,Triumph,24450736.0
10557,BBC,24400000.0
10557,Assassin Films,24400000.0
10557,Film4,24400000.0
39964,Alcon Entertainment,99.0
39964,Dinamo Entertainment,99.0
10368,Medusa Produzione,9001563.0
10368,Cattleya,9001563.0
10368,Cineritmo,9001563.0
10368,Film and General Productions,9001563.0
120,WingNut Films,778368364.0
120,New Line Cinema,778368364.0
120,The Saul Zaentz Company,778368364.0
671,1492 Pictures,851475550.0
671,Warner Bros.,851475550.0
671,Heyday Films,851475550.0
1018,Asymmetrical Productions,5117339.0
1018,Les Films Alain Sarde,5117339.0
1018,Babbo Inc.,5117339.0
1018,The Picture Factory,5117339.0
1018,Canal+,5117339.0
141,Pandora Cinema,-4729478.0
141,Flower Films,-4729478.0
141,Adam Fields Productions,-4729478.0
585,Walt Disney Pictures,447816256.0
585,Pixar Animation Studios,447816256.0
644,DreamWorks SKG,135926552.0
644,Amblin Entertainment,135926552.0
644,Stanley Kubrick Productions,135926552.0
644,Warner Bros.,135926552.0
808,DreamWorks SKG,424409218.0
808,Pacific Data Images (PDI),424409218.0
808,DreamWorks Animation,424409218.0
634,Miramax Films,256929795.0
634,Universal Pictures,256929795.0
634,Studio Canal,256929795.0
634,Working Title Films,256929795.0
634,Little Bird,256929795.0
161,Village Roadshow Pictures,365717150.0
161,Section Eight,365717150.0
161,NPV Entertainment,365717150.0
161,Jerry Weintraub Productions,365717150.0
161,Warner Bros.,365717150.0
676,Jerry Bruckheimer Films,309220945.0
676,Touchstone Pictures,309220945.0
1734,Universal Pictures,335013274.0
1734,Alphaville Films,335013274.0
1734,Imhotep Productions,335013274.0
10865,Walt Disney Pictures,66053725.0
10865,Walt Disney Feature Animation,66053725.0
1995,Paramount Pictures,159703340.0
1995,Toho-Towa,159703340.0
1995,Mutual Film Company,159703340.0
1995,Lawrence Gordon Productions,159703340.0
1995,British Broadcasting Corporation (BBC),159703340.0
453,Imagine Entertainment,253542341.0
453,DreamWorks SKG,253542341.0
453,Universal Pictures,253542341.0
2770,Universal Pictures,257553595.0
2770,Liveplanet,257553595.0
2770,Zide-Perry Productions,257553595.0
9880,Walt Disney Pictures,128335153.0
9880,BrownHouse Productions,128335153.0
9880,Bottom of the Ninth Productions,128335153.0
824,Bazmark Films,126713434.0
824,Twentieth Century Fox Film Corporation,126713434.0
869,Twentieth Century Fox Film Corporation,262211740.0
869,Tim Burton Productions,262211740.0
869,"Zanuck Company, The",262211740.0
9428,Touchstone Pictures,50441250.0
4133,New Line Cinema,30282296.0
853,Paramount Pictures,26976270.0
853,Swanford Films,26976270.0
853,Mandalay Pictures,26976270.0
853,Little Bird,26976270.0
853,KC Medien,26976270.0
855,Jerry Bruckheimer Films,80989651.0
855,Revolution Studios,80989651.0
855,Scott Free Productions,80989651.0
8835,Marc Platt Productions,123774679.0
8835,Metro-Goldwyn-Mayer (MGM),123774679.0
9476,Columbia Pictures Corporation,52487473.0
9476,Escape Artists,52487473.0
9476,Black and Blu Entertainment,52487473.0
9476,Finestkind,52487473.0
9398,Paramount Pictures,32780981.0
9398,Village Roadshow Pictures,32780981.0
9398,NPV Entertainment,32780981.0
9398,Scott Rudin Productions,32780981.0
9398,Red Hour Productions,32780981.0
11397,Original Film,50468332.0
11397,Columbia Pictures Corporation,50468332.0
11397,Neal H. Moritz Productions,50468332.0
4248,Gold/Miller Productions,96220678.0
4248,Wayans Bros. Entertainment,96220678.0
4248,Dimension Films,96220678.0
4248,Brad Grey Pictures,96220678.0
5175,New Line Cinema,257325802.0
2034,Village Roadshow Pictures,59876233.0
2034,NPV Entertainment,59876233.0
2034,Warner Bros.,59876233.0
2034,Outlaw Productions (I),59876233.0
2034,WV Films II,59876233.0
1933,Cruise/Wagner Productions,192947037.0
1933,Canal Plus,192947037.0
1933,Sogecine,192947037.0
1933,Las Producciones del Escorpion,192947037.0
1933,Lucky Red,192947037.0
12589,Nickelodeon Movies,55936232.0
12589,Universal Cartoon Studios,55936232.0
12589,Paramount Animation,55936232.0
2294,Dimension Films,11788161.0
2294,View Askew Productions,11788161.0
2294,Miramax,11788161.0
9778,Miramax Films,49516304.0
9778,Tapestry Films,49516304.0
9778,Simon Fields Productions,49516304.0
10992,Village Roadshow Pictures,33375151.0
10992,NPV Entertainment,33375151.0
10992,Mad Chance,33375151.0
10992,Zide-Perry Productions,33375151.0
10992,Warner Bros.,33375151.0
1903,Paramount Pictures,135388341.0
1903,Cruise-Wagner Productions,135388341.0
1903,Vinyl Films,135388341.0
2140,Twentieth Century Fox Film Corporation,39437847.0
2140,Current Entertainment,39437847.0
2140,Immortal Entertainment,39437847.0
2140,Canal+,39437847.0
2140,EuropaCorp,39437847.0
1535,Universal Pictures,51049560.0
1535,Metropolitan Filmexport,51049560.0
1535,Toho-Towa,51049560.0
1535,Red Wagon Productions,51049560.0
1535,Beacon Communications,51049560.0
9705,Village Roadshow Pictures,45080413.0
9705,NPV Entertainment,45080413.0
9705,Silver Pictures,45080413.0
9705,Warner Bros.,45080413.0
9705,Jonathan Krane Group,45080413.0
9889,Twentieth Century Fox Film Corporation,101069860.0
9989,Industry Entertainment,-12167000.0
9989,Epsilon Motion Pictures,-12167000.0
9989,Hyde Park Films,-12167000.0
9989,Metro-Goldwyn-Mayer (MGM),-12167000.0
2114,Columbia Pictures,-51868170.0
2114,Square USA,-51868170.0
2114,Chris Lee Productions,-51868170.0
2057,Metro-Goldwyn-Mayer (MGM),-6597680.0
10808,Twentieth Century Fox Film Corporation,106104344.0
8007,Twentieth Century Fox Film Corporation,51753202.0
8007,Davis Entertainment,51753202.0
8922,United Artists,49217789.0
8922,American Zoetrope,49217789.0
8922,Cinerenta Medienbeteiligungs KG,49217789.0
8922,Cinerenta-Cinebeta,49217789.0
8922,VCL Communications,49217789.0
768,Twentieth Century Fox Film Corporation,39558115.0
768,Underworld Entertainment,39558115.0
2100,DreamWorks SKG,-44357293.0
2043,Paramount Pictures,45178561.0
2043,AZL Productions KG,45178561.0
2043,David Brown Productions,45178561.0
2043,MFP Munich Film Partners,45178561.0
2043,Phase 1 Productions,45178561.0
39939,Fox Searchlight Pictures,15492362.0
39939,Broken Lizard Industries,15492362.0
2018,Columbia Pictures Corporation,59728529.0
2018,Intermedia Films,59728529.0
2018,Dee Gee Entertainment,59728529.0
2018,Tapestry Films,59728529.0
2018,Prufrock Pictures,59728529.0
9896,Paramount Pictures,37498534.0
9896,Fireworks Pictures,37498534.0
9896,Alphaville Films,37498534.0
5279,USA Films,67954044.0
11470,New Line Cinema,5000000.0
11470,Sean S. Cunningham Films,5000000.0
11470,Crystal Lake Entertainment,5000000.0
6073,DreamWorks SKG,90845033.0
6073,Newmarket Capital Group,90845033.0
6073,Lawrence Bender Productions,90845033.0
6073,Pistolero Productions LLC,90845033.0
10866,Regency Enterprises,13642838.0
10866,Epsilon Motion Pictures,13642838.0
10866,LivePlanet,13642838.0
10866,New Regency Pictures,13642838.0
10866,Bad Robot,13642838.0
10950,New Line Cinema,18270895.0
12508,Warner Bros. Pictures,-40008098.0
12508,Bel Air Entertainment,-40008098.0
167,Intermedia Films,2315140.0
167,Lawrence Gordon Productions,2315140.0
167,PathÃ© Pictures International,2315140.0
167,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,2315140.0
12103,20th Century Fox,50020092.0
12103,Village Roadshow Pictures,50020092.0
