director,id,profit
Chris Columbus,788,416286195.0
Andrew Davis,5503,324875760.0
Wolfgang Petersen,9386,136997168.0
Jonathan Demme,9800,180678440.0
Richard Linklater,9571,1093039.0
John McTiernan,9593,52298489.0
Clint Eastwood,9559,105130999.0
Mel Brooks,8005,15739755.0
Renny Harlin,9350,185000211.0
Phillip Noyce,867,76300000.0
Stuart Gillard,1499,21.0
Jon Turteltaub,864,140864401.0
Nora Ephron,858,206799884.0
George P. Cosmatos,11969,31505065.0
Barry Sonnenfeld,9024,-18853730.0
Brian De Palma,6075,6516012.0
Jim Abrahams,9255,108752825.0
Tony Scott,319,-218449.0
Annabel Jankel,9607,-21155093.0
Rocky Morton,9607,-21155093.0
Bill Duke,6279,19319029.0
Alan J. Pakula,9944,150268056.0
Stephen Herek,10057,23898845.0
Fred Dekker,5550,-11303790.0
Lasse Hallstr̦m,1587,19000000.0
Nick Castle,12139,82270765.0
Dominic Sena,10909,-6604769.0
Robert De Niro,1607,-4712102.0
Woody Allen,10440,-2214412.0
Joel Schumacher,37094,15903593.0
Sydney Pollack,37233,228248367.0
George A. Romero,10349,-4388840.0
Kenny Ortega,10439,11514713.0
Jim Sheridan,7984,52796862.0
Abel Ferrara,4722,-12571132.0
Simon Wincer,1634,133698625.0
Jane Campion,713,109700000.0
Walter Hill,35588,-16364380.0
Joseph Ruben,9272,27456478.0
John Woo,2019,56189677.0
James Ivory,1245,11737911.0
Bruce Timm,14919,-382609.0
Eric Radomski,14919,-382609.0
Martin Scorsese,10436,-1744560.0
Frank Marshall,7305,4733909.0
Adam Marcus,10285,-2999985.0
Gene Quintano,9644,19.0
David Anspaugh,14534,10750363.0
Rod Daniel,10438,103243066.0
Thomas Schlamme,10442,-8414517.0
Bille August,2259,-24999994.0
Adrian Lyne,4478,228614059.0
Albert Hughes,9516,24400000.0
Allen Hughes,9516,24400000.0
Uli Edel,2149,-16726405.0
John Dahl,10427,-6000000.0
Mark Jones,11811,7656940.0
Blake Edwards,46828,-22561969.0
Bernardo Bertolucci,1689,-30141861.0
Roger Avary,507,-1081039.0
John Singleton,8291,13515786.0
David Price,25748,6080986.0
Wayne Wang,19931,21861136.0
Alan Shapiro,33408,7609396.0
Robert Lieberman,15613,-161218.0
Sheldon Lettich,15797,-2716629.0
John Lafia,41759,6974636.0
Rob Cohen,10423,49513743.0
Brian Yuzna,28260,-1945793.0
Ang Lee,9261,5933459.0
Wolfgang Reitherman,9325,201843612.0
Mike Nichols,37247,101397102.0
John Huston,12208,29744718.0
Joseph McGrath,12208,29744718.0
Ken Hughes,12208,29744718.0
Robert Parrish,12208,29744718.0
Val Guest,12208,29744718.0
Lewis Gilbert,667,102084787.0
Arthur Penn,475,48200000.0
Stuart Rosenberg,903,13217773.0
Terence Young,11206,7000000.0
Robert Aldrich,1654,20300000.0
Norman Jewison,10633,25379978.0
Stanley Kramer,1879,52666667.0
Richard Fleischer,16081,-9000000.0
Mark Robson,3055,45000000.0
Charles Chaplin,2984,-1500000.0
Terence Young,657,76398765.0
Alfred Hitchcock,571,8903529.0
Stanley Donen,4808,9474588.0
Darryl F. Zanuck,8095,26635000.0
Joseph L. Mankiewicz,8095,26635000.0
Rouben Mamoulian,8095,26635000.0
John Sturges,5925,1000000.0
Guy Green,27759,-7000000.0
Nicholas Ray,27759,-7000000.0
James Cameron,679,112560248.0
Russell Mulcahy,8009,-10100000.0
Oliver Stone,792,132530565.0
Tony Scott,744,341830601.0
John Hughes,9377,64136369.0
Rob Reiner,235,44287000.0
David Cronenberg,9426,45629159.0
Adrian Lyne,10068,-10264078.0
Burny Mattinson,9994,68424789.0
David Michener,9994,68424789.0
John Musker,9994,68424789.0
Ron Clements,9994,68424789.0
Roman Polanski,11483,-38358175.0
David Lynch,793,2551228.0
Leonard Nimoy,168,109000000.0
Willard Huyck,10658,962774.0
John Carpenter,6978,-14000000.0
Martin Scorsese,11873,38493982.0
Jean-Jacques Annaud,192,57200000.0
Jim Henson,13597,-12270083.0
John G. Avildsen,8856,115103866.0
John Irvin,2099,7709459.0
Peter Faiman,9671,323203506.0
Clint Eastwood,10015,27724017.0
Michael Ritchie,10136,54817939.0
Brian Gibson,11133,21996665.0
Richard Benjamin,10466,44999651.0
Frank Oz,10776,13748395.0
Roland Joff̩,11416,-7281977.0
David Anspaugh,5693,19607524.0
Tom McLoughlin,10225,16472057.0
Stuart Gordon,14510,-3239000.0
Stephen Herek,3980,11167232.0
Alex Cox,14924,-1173477.0
Woody Allen,5143,33684041.0
Charles McCracken,31947,-5288780.0
John Guillermin,31947,-5288780.0
Paul Mazursky,9941,48134225.0
Stephen King,9980,-2566337.0
James Ivory,11257,17966644.0
Francis Ford Coppola,10013,23382841.0
Mike Marvin,10017,800000.0
Tobe Hooper,16337,3325872.0
Tobe Hooper,31909,-7115337.0
Marshall Brickman,30194,-14100000.0
James Foley,13715,-4153000.0
John Carl Buechler,33061,4350815.0
Mark L. Lester,2620,3945534.0
Harold Ramis,26555,-2691479.0
Harry Winer,13766,-8302261.0
Richard Wenk,34223,2890926.0
Michael Mann,11454,-6379071.0
Wolfgang Reitherman,11886,17056467.0
William Friedkin,9552,433306145.0
Guy Hamilton,253,154777836.0
Martin Scorsese,203,2500000.0
Robert Clouse,9461,89150000.0
J. Lee Thompson,1705,7144595.0
George Roy Hill,9277,154116327.0
George Lucas,838,114223000.0
Franklin J. Schaffner,5924,41267000.0
Woody Allen,11561,16344729.0
Sidney Lumet,9040,26800000.0
John Milius,28110,1000000.0
Wolfgang Reitherman,10112,51675257.0
Ted Post,1685,15999718.0
Robert Altman,651,78100000.0
Franklin J. Schaffner,11202,77800000.0
Arthur Hiller,9062,134200000.0
Kinji Fukasaku,11165,4063291.0
Richard Fleischer,11165,4063291.0
Toshio Masuda,11165,4063291.0
George Seaton,10671,90489151.0
Michelangelo Antonioni,2998,-6100000.0
Arthur Penn,11040,16559552.0
Sam Peckinpah,23330,-216946.0
Billy Wilder,5185,-8500000.0
Terence Young,660,130195658.0
Robert Wise,15121,155014286.0
David Lean,907,97721910.0
Ken Annakin,10338,24350000.0
George Stevens,2428,-8000000.0
Peter R. Hunt,668,74974493.0
George Roy Hill,642,96308889.0
John Schlesinger,3116,41185053.0
Sam Peckinpah,576,-5605446.0
Randal Kleiser,621,175813770.0
Jeannot Szwarc,579,167884007.0
George A. Romero,923,54350000.0
Richard Donner,1924,245218018.0
John Carpenter,948,69700000.0
John Landis,8469,138300000.0
Michael Cimino,11778,35000000.0
Alan Parker,11327,32700000.0
Ralph Bakshi,123,26471420.0
John Guillermin,4192,6640084.0
Norman Jewison,28932,0.0
Guy Hamilton,17339,2230000.0
Sam Peckinpah,9584,10765081.0
Philip Kaufman,11850,20546533.0
Sidney Lumet,24961,-2950947.0
Don Taylor,10766,19718355.0
Mike Hodges,10766,19718355.0
Martin Rosen,11837,2713768.0
Mike Nichols,396,26236689.0
Alfred Hitchcock,5780,10000000.0
Howard Hawks,6644,1347000.0
Robert Wise,5923,8000000.0
Richard Fleischer,2161,6885000.0
