genres,id,profit
History,245168,2002420.0
Drama,301351,5122090.0
Music,301351,5122090.0
Romance,301351,5122090.0
Comedy,268238,75978266.0
Drama,268238,75978266.0
Comedy,256962,-13579681.0
Drama,256962,-13579681.0
War,256962,-13579681.0
Adventure,222936,-10749980.0
Comedy,222936,-10749980.0
Romance,222936,-10749980.0
Comedy,10317,-20997739.0
Drama,10317,-20997739.0
Drama,306745,-6426665.0
Romance,306745,-6426665.0
Drama,292431,-2304731.0
Romance,292431,-2304731.0
Drama,300693,-7058446.0
Comedy,256924,835752.0
Drama,256924,835752.0
Music,256924,835752.0
Comedy,253414,-11979336.0
Music,253414,-11979336.0
War,253414,-11979336.0
Comedy,320588,13444999.0
Drama,320588,13444999.0
Romance,320588,13444999.0
Horror,157544,-11215237.0
Thriller,157544,-11215237.0
Drama,283235,-6588073.0
Comedy,243938,-1685349.0
Drama,254905,-3856899.0
Adventure,232572,27991087.0
Comedy,232572,27991087.0
Drama,232572,27991087.0
Horror,243940,60810728.0
Thriller,243940,60810728.0
Comedy,239573,-20568747.0
Fantasy,167810,-1954569.0
Thriller,167810,-1954569.0
Horror,299245,42564410.0
Thriller,299245,42564410.0
Drama,314385,-6665073.0
Romance,314385,-6665073.0
Drama,253331,12571189.0
Drama,297806,-11353212.0
Music,297806,-11353212.0
Adventure,266639,-2666316.0
Drama,266639,-2666316.0
Fantasy,266639,-2666316.0
Music,266639,-2666316.0
Drama,283587,-5909223.0
War,283587,-5909223.0
Horror,234212,387000.0
Thriller,234212,387000.0
Comedy,308638,323793.0
Drama,308638,323793.0
Drama,245846,-9982528.0
Thriller,245846,-9982528.0
Crime,331190,801508.0
Drama,331190,801508.0
Thriller,331190,801508.0
Drama,343795,-157301.0
Comedy,309304,6487452.0
Drama,309304,6487452.0
Drama,323272,64790117.0
Drama,273899,-13312326.0
Adventure,157336,456752480.0
Drama,157336,456752480.0
Science Fiction,157336,456752480.0
Action,118340,603312399.0
Adventure,118340,603312399.0
Science Fiction,118340,603312399.0
Action,100402,544766572.0
Adventure,100402,544766572.0
Science Fiction,100402,544766572.0
Action,245891,58739897.0
Thriller,245891,58739897.0
Adventure,131631,627100229.0
Science Fiction,131631,627100229.0
Thriller,131631,627100229.0
Adventure,122917,705119788.0
Fantasy,122917,705119788.0
Action,177572,487105443.0
Adventure,177572,487105443.0
Animation,177572,487105443.0
Comedy,177572,487105443.0
Family,177572,487105443.0
Drama,205596,219555708.0
History,205596,219555708.0
Thriller,205596,219555708.0
War,205596,219555708.0
Action,198663,314319861.0
Mystery,198663,314319861.0
Science Fiction,198663,314319861.0
Thriller,198663,314319861.0
Comedy,194662,85215094.0
Drama,194662,85215094.0
Drama,210577,308330363.0
Mystery,210577,308330363.0
Thriller,210577,308330363.0
Action,228150,143817906.0
Drama,228150,143817906.0
War,228150,143817906.0
Adventure,181533,222424282.0
Comedy,181533,222424282.0
Family,181533,222424282.0
Fantasy,181533,222424282.0
Action,157350,203747895.0
Science Fiction,157350,203747895.0
Thriller,157350,203747895.0
Action,127585,496000000.0
Adventure,127585,496000000.0
Fantasy,127585,496000000.0
Science Fiction,127585,496000000.0
Action,240832,423360063.0
Science Fiction,240832,423360063.0
Action,98566,352200000.0
Adventure,98566,352200000.0
Comedy,98566,352200000.0
Fantasy,98566,352200000.0
Science Fiction,98566,352200000.0
Comedy,225886,86069509.0
Crime,242582,30197217.0
Drama,242582,30197217.0
Thriller,242582,30197217.0
Action,91314,35500000.0
Adventure,91314,35500000.0
Science Fiction,91314,35500000.0
Comedy,120467,144600318.0
Drama,120467,144600318.0
Drama,244786,10693093.0
Music,244786,10693093.0
Action,119450,538200000.0
Drama,119450,538200000.0
Science Fiction,119450,538200000.0
Thriller,119450,538200000.0
Action,156022,137330738.0
Crime,156022,137330738.0
Thriller,156022,137330738.0
Comedy,227159,64645357.0
Action,102382,505717432.0
Adventure,102382,505717432.0
Fantasy,102382,505717432.0
Action,137113,192541256.0
Science Fiction,137113,192541256.0
Action,228967,-32694825.0
Comedy,228967,-32694825.0
Action,190859,483507423.0
War,190859,483507423.0
Action,147441,128031828.0
Adventure,147441,128031828.0
Drama,147441,128031828.0
Action,124905,369076069.0
Science Fiction,124905,369076069.0
Thriller,124905,369076069.0
Action,102651,578410378.0
Adventure,102651,578410378.0
Family,102651,578410378.0
Fantasy,102651,578410378.0
Romance,102651,578410378.0
Action,254904,17556119.0
Crime,254904,17556119.0
Thriller,254904,17556119.0
Horror,242512,97529779.0
Action,82702,464123048.0
Adventure,82702,464123048.0
Animation,82702,464123048.0
Comedy,82702,464123048.0
Fantasy,82702,464123048.0
Horror,270303,11500000.0
Thriller,270303,11500000.0
Action,138103,116172544.0
Adventure,138103,116172544.0
Thriller,138103,116172544.0
Action,137106,409160692.0
Adventure,137106,409160692.0
Animation,137106,409160692.0
Comedy,137106,409160692.0
Fantasy,137106,409160692.0
Adventure,68737,19178613.0
Fantasy,68737,19178613.0
Drama,266856,106201940.0
Romance,266856,106201940.0
Comedy,193893,119621271.0
Action,49017,145529201.0
Drama,49017,145529201.0
Fantasy,49017,145529201.0
Horror,49017,145529201.0
War,49017,145529201.0
Adventure,270946,241552094.0
Animation,270946,241552094.0
Comedy,270946,241552094.0
Family,270946,241552094.0
Comedy,224141,162902372.0
Fantasy,224141,162902372.0
Music,224141,162902372.0
Action,53182,227580051.0
War,53182,227580051.0
Drama,227156,41980456.0
Science Fiction,227156,41980456.0
Action,187017,138441614.0
Comedy,187017,138441614.0
Crime,187017,138441614.0
Crime,169917,25181600.0
Drama,169917,25181600.0
Mystery,169917,25181600.0
Thriller,169917,25181600.0
Comedy,116149,204207227.0
Drama,284276,-4639719.0
Comedy,212778,34967935.0
Horror,238636,99782847.0
Thriller,238636,99782847.0
Action,218043,3682924.0
Science Fiction,218043,3682924.0
Thriller,218043,3682924.0
Drama,85350,40349000.0
Action,241239,-7992930.0
Crime,241239,-7992930.0
Drama,241239,-7992930.0
Thriller,241239,-7992930.0
Action,184315,143400000.0
Adventure,184315,143400000.0
Adventure,86834,237637473.0
Drama,86834,237637473.0
Drama,205587,33719388.0
Comedy,232672,83494610.0
Comedy,195589,250157400.0
Drama,249164,67874843.0
Drama,243683,41165646.0
Music,243683,41165646.0
Romance,243683,41165646.0
Drama,222935,293151265.0
Romance,222935,293151265.0
Action,168530,128997819.0
Comedy,168530,128997819.0
Comedy,171274,-8889025.0
Crime,171274,-8889025.0
Drama,171274,-8889025.0
Mystery,171274,-8889025.0
Romance,171274,-8889025.0
Action,137094,-9450893.0
Drama,137094,-9450893.0
Thriller,137094,-9450893.0
Action,225574,172809600.0
Mystery,225574,172809600.0
Thriller,225574,172809600.0
Science Fiction,206487,-2500000.0
Thriller,206487,-2500000.0
Crime,154400,6058381.0
Drama,154400,6058381.0
Action,97020,119379423.0
Science Fiction,97020,119379423.0
Drama,157353,3039258.0
Mystery,157353,3039258.0
Science Fiction,157353,3039258.0
Thriller,157353,3039258.0
Comedy,193610,156781193.0
Romance,193610,156781193.0
Adventure,82703,127912430.0
Animation,82703,127912430.0
Family,82703,127912430.0
Crime,189,-25592384.0
Thriller,189,-25592384.0
Adventure,172385,397188435.0
Animation,172385,397188435.0
Comedy,172385,397188435.0
Family,172385,397188435.0
Comedy,100042,129837010.0
Action,152760,84984035.0
Drama,152760,84984035.0
History,152760,84984035.0
War,152760,84984035.0
Drama,227306,98442937.0
War,227306,98442937.0
Drama,273895,46787908.0
History,273895,46787908.0
Drama,265177,-1405930.0
Drama,228970,37501541.0
Action,76649,-12168369.0
Adventure,76649,-12168369.0
Drama,76649,-12168369.0
History,76649,-12168369.0
Romance,76649,-12168369.0
Drama,239571,9926213.0
Romance,239571,9926213.0
Comedy,196867,68821816.0
Drama,196867,68821816.0
Family,196867,68821816.0
Music,196867,68821816.0
Adventure,228326,47437106.0
Animation,228326,47437106.0
Comedy,228326,47437106.0
Family,228326,47437106.0
Romance,228326,47437106.0
Comedy,239563,41837234.0
Action,136797,137277636.0
Crime,136797,137277636.0
Drama,136797,137277636.0
Thriller,136797,137277636.0
Drama,228194,66880821.0
Animation,170687,48255770.0
Comedy,170687,48255770.0
Family,170687,48255770.0
Fantasy,170687,48255770.0
Drama,87093,18883511.0
Action,241254,248586800.0
Thriller,241254,248586800.0
Science Fiction,242095,-3399104.0
Thriller,242095,-3399104.0
Action,216282,110602194.0
Thriller,216282,110602194.0
Adventure,218836,101165787.0
Animation,218836,101165787.0
Comedy,218836,101165787.0
Family,218836,101165787.0
Action,144336,-17491482.0
Crime,144336,-17491482.0
Drama,144336,-17491482.0
Thriller,144336,-17491482.0
Thriller,136835,40630415.0
Drama,284293,36797583.0
Horror,256274,35100000.0
Thriller,256274,35100000.0
Drama,87492,-11903700.0
Thriller,87492,-11903700.0
Drama,226857,14077920.0
Romance,226857,14077920.0
Crime,157845,-9954577.0
Drama,157845,-9954577.0
Comedy,184098,46181428.0
Romance,184098,46181428.0
Drama,271674,-5895284.0
Romance,271674,-5895284.0
War,271674,-5895284.0
Comedy,187596,-14940791.0
Horror,250546,248773813.0
Horror,100241,6154592.0
Thriller,100241,6154592.0
Comedy,225565,18049082.0
Romance,225565,18049082.0
Drama,200505,1831145.0
Action,254473,40896829.0
Crime,254473,40896829.0
Drama,254473,40896829.0
Drama,242224,4676471.0
Horror,242224,4676471.0
Thriller,242224,4676471.0
Comedy,226486,80525432.0
Drama,137321,-29199769.0
Fantasy,137321,-29199769.0
Mystery,137321,-29199769.0
Romance,137321,-29199769.0
Action,241848,-2632839.0
Mystery,241848,-2632839.0
Thriller,241848,-2632839.0
Drama,256917,-6979977.0
War,256917,-6979977.0
Horror,171424,1833445.0
Thriller,171424,1833445.0
Comedy,218778,72654149.0
Family,218778,72654149.0
Comedy,239678,21496320.0
Drama,239678,21496320.0
Drama,264656,-13570011.0
Action,230179,-1000000.0
Adventure,230179,-1000000.0
Drama,209451,27347013.0
Music,209451,27347013.0
Comedy,222899,36502684.0
Romance,222899,36502684.0
Drama,198185,13307627.0
Comedy,231576,-16701.0
Drama,231576,-16701.0
Comedy,244539,-5269345.0
Drama,244539,-5269345.0
Drama,97370,-7919749.0
Science Fiction,97370,-7919749.0
Thriller,97370,-7919749.0
Comedy,177494,-2514873.0
Crime,177494,-2514873.0
Drama,177494,-2514873.0
Drama,235260,45800064.0
Comedy,242042,-5984929.0
Drama,242042,-5984929.0
Romance,242042,-5984929.0
Animation,217993,1655325.0
Drama,157834,-7729294.0
Fantasy,157834,-7729294.0
Science Fiction,157834,-7729294.0
Drama,232679,15127963.0
Drama,177047,-1951610.0
Horror,193612,17634867.0
Thriller,157849,16554855.0
Horror,282813,7365435.0
Drama,246860,-5046000.0
Crime,245916,-2549154.0
Drama,245916,-2549154.0
Mystery,245916,-2549154.0
Thriller,245916,-2549154.0
Horror,254191,-990682.0
Drama,210479,2635300.0
Thriller,210479,2635300.0
Drama,227735,16424533.0
Family,227735,16424533.0
Drama,288158,25501323.0
Horror,288158,25501323.0
Thriller,288158,25501323.0
Adventure,145220,30383113.0
Comedy,145220,30383113.0
Crime,145220,30383113.0
Family,145220,30383113.0
Comedy,246403,-973295.0
Drama,246403,-973295.0
Horror,246403,-973295.0
Drama,286521,-4979079.0
Drama,236751,89332962.0
Action,188207,-8720548.0
Adventure,188207,-8720548.0
Comedy,253235,-4687613.0
Drama,253235,-4687613.0
Romance,253235,-4687613.0
Comedy,244566,-2311727.0
Horror,244566,-2311727.0
Romance,244566,-2311727.0
Drama,230266,-500000.0
Drama,244783,-5967749.0
Horror,252171,-605000.0
Romance,252171,-605000.0
Horror,210947,-196821.0
Thriller,210947,-196821.0
Drama,241771,7618727.0
Comedy,252680,5429707.0
Adventure,238603,32300000.0
Family,238603,32300000.0
Science Fiction,238603,32300000.0
Crime,284536,14171130.0
Drama,284536,14171130.0
Thriller,284536,14171130.0
Comedy,209185,-9269982.0
Drama,157847,-1634533.0
Science Fiction,270654,14500000.0
Comedy,157099,-4924857.0
Drama,157099,-4924857.0
Drama,249660,12789000.0
Horror,79316,29433975.0
Comedy,282296,-986214.0
Drama,282296,-986214.0
Romance,282296,-986214.0
Drama,251321,-7946914.0
Comedy,262340,17100000.0
Action,11,764398007.0
Adventure,11,764398007.0
Science Fiction,11,764398007.0
Action,691,171438673.0
Adventure,691,171438673.0
Thriller,691,171438673.0
Adventure,11319,70015869.0
Animation,11319,70015869.0
Family,11319,70015869.0
Fantasy,11319,70015869.0
Comedy,703,34251425.0
Drama,703,34251425.0
Romance,703,34251425.0
Drama,840,283788635.0
Science Fiction,840,283788635.0
Drama,5902,28750000.0
History,5902,28750000.0
War,5902,28750000.0
Action,11940,12500000.0
Adventure,11940,12500000.0
Family,11940,12500000.0
Fantasy,11940,12500000.0
Science Fiction,11940,12500000.0
Drama,11009,233613184.0
Music,11009,233613184.0
Comedy,12535,27663038.0
Music,12535,27663038.0
Action,17689,20914658.0
Crime,17689,20914658.0
Drama,17689,20914658.0
Thriller,17689,20914658.0
Fantasy,11586,16749142.0
Horror,11586,16749142.0
Thriller,11586,16749142.0
Action,7227,24000000.0
Adventure,7227,24000000.0
Drama,7227,24000000.0
Thriller,7227,24000000.0
Drama,985,6990000.0
Fantasy,985,6990000.0
Horror,985,6990000.0
Science Fiction,985,6990000.0
Adventure,12707,8717854.0
Drama,12707,8717854.0
Horror,12707,8717854.0
Action,38985,-10000000.0
Adventure,38985,-10000000.0
Thriller,38985,-10000000.0
Drama,72277,448000.0
Mystery,72277,448000.0
Thriller,72277,448000.0
Horror,30315,16500000.0
Science Fiction,30315,16500000.0
Animation,16220,7800000.0
Fantasy,16220,7800000.0
Science Fiction,16220,7800000.0
Horror,12262,24770000.0
Action,19995,2544505847.0
Adventure,19995,2544505847.0
Fantasy,19995,2544505847.0
Science Fiction,19995,2544505847.0
Action,16869,249131050.0
Drama,16869,249131050.0
Thriller,16869,249131050.0
War,16869,249131050.0
Action,12437,56327197.0
Adventure,12437,56327197.0
Fantasy,12437,56327197.0
Science Fiction,12437,56327197.0
Thriller,12437,56327197.0
Adventure,767,683959197.0
Family,767,683959197.0
Fantasy,767,683959197.0
Adventure,14160,556342744.0
Animation,14160,556342744.0
Comedy,14160,556342744.0
Family,14160,556342744.0
Action,13475,235680446.0
Adventure,13475,235680446.0
Science Fiction,13475,235680446.0
Action,534,171353001.0
Drama,534,171353001.0
Science Fiction,534,171353001.0
Thriller,534,171353001.0
Action,17654,180819611.0
Science Fiction,17654,180819611.0
Thriller,17654,180819611.0
Action,10528,434028679.0
Adventure,10528,434028679.0
Comedy,10528,434028679.0
Drama,10528,434028679.0
Thriller,10528,434028679.0
Comedy,19913,53222734.0
Drama,19913,53222734.0
Romance,19913,53222734.0
Adventure,8355,796686817.0
Animation,8355,796686817.0
Comedy,8355,796686817.0
Family,8355,796686817.0
Comedy,18785,424270619.0
Action,13183,55258983.0
Mystery,13183,55258983.0
Science Fiction,13183,55258983.0
Action,14161,569653595.0
Adventure,14161,569653595.0
Science Fiction,14161,569653595.0
Action,12244,18428063.0
Adventure,12244,18428063.0
Animation,12244,18428063.0
Science Fiction,12244,18428063.0
Thriller,12244,18428063.0
Mystery,13448,206613439.0
Thriller,13448,206613439.0
Animation,10198,162045765.0
Family,10198,162045765.0
Music,10198,162045765.0
Romance,10198,162045765.0
Drama,22881,280208309.0
Comedy,19908,78791382.0
Horror,19908,78791382.0
Adventure,18239,659827462.0
Drama,18239,659827462.0
Fantasy,18239,659827462.0
Romance,18239,659827462.0
Comedy,10184,137259441.0
Drama,10184,137259441.0
Romance,10184,137259441.0
Action,14869,127469017.0
Adventure,14869,127469017.0
Science Fiction,14869,127469017.0
Thriller,14869,127469017.0
Comedy,18240,277375031.0
Drama,18240,277375031.0
Romance,18240,277375031.0
Comedy,20943,167298907.0
Romance,20943,167298907.0
Animation,22794,142988466.0
Comedy,22794,142988466.0
Family,22794,142988466.0
Adventure,10315,6471023.0
Animation,10315,6471023.0
Comedy,10315,6471023.0
Family,10315,6471023.0
Animation,14836,64596398.0
Family,14836,64596398.0
Action,18360,263106170.0
Adventure,18360,263106170.0
Comedy,18360,263106170.0
Family,18360,263106170.0
Fantasy,18360,263106170.0
Comedy,16996,116267476.0
Animation,17979,125233863.0
Drama,17979,125233863.0
Drama,7980,28525586.0
Fantasy,7980,28525586.0
Action,14560,157293131.0
Adventure,14560,157293131.0
Comedy,14560,157293131.0
Family,14560,157293131.0
Drama,28178,31801389.0
Family,28178,31801389.0
Crime,22803,73690726.0
Drama,22803,73690726.0
Thriller,22803,73690726.0
Science Fiction,22825,3333531.0
Thriller,22825,3333531.0
Action,15092,14560577.0
Crime,15092,14560577.0
Thriller,15092,14560577.0
Action,19898,-12354673.0
Horror,19898,-12354673.0
Mystery,19898,-12354673.0
Science Fiction,19898,-12354673.0
Thriller,19898,-12354673.0
Horror,16871,60842646.0
Thriller,16871,60842646.0
Action,13811,105446362.0
Adventure,13811,105446362.0
Drama,13811,105446362.0
Mystery,13811,105446362.0
Science Fiction,13811,105446362.0
Drama,17431,4760104.0
Science Fiction,17431,4760104.0
Action,19585,142817841.0
Adventure,19585,142817841.0
Comedy,19585,142817841.0
Family,19585,142817841.0
Fantasy,19585,142817841.0
Crime,18487,50166126.0
Drama,18487,50166126.0
Thriller,18487,50166126.0
Comedy,23082,13412793.0
Fantasy,23082,13412793.0
Romance,23082,13412793.0
Comedy,20048,68332743.0
Romance,20048,68332743.0
Action,18501,-9171460.0
Science Fiction,18501,-9171460.0
Thriller,18501,-9171460.0
Drama,31011,-43452791.0
Fantasy,31011,-43452791.0
Romance,31011,-43452791.0
Science Fiction,31011,-43452791.0
Comedy,19899,101844840.0
Romance,19899,101844840.0
Drama,7445,17318349.0
Thriller,7445,17318349.0
War,7445,17318349.0
Adventure,20766,-4364695.0
Drama,20766,-4364695.0
Adventure,15512,206509870.0
Animation,15512,206509870.0
Family,15512,206509870.0
Science Fiction,15512,206509870.0
Drama,24469,-642148.0
Drama,24803,89540499.0
Romance,24803,89540499.0
Drama,28211,-6540542.0
Mystery,28211,-6540542.0
Thriller,28211,-6540542.0
Crime,11322,134104620.0
Drama,11322,134104620.0
History,11322,134104620.0
Comedy,19994,15556061.0
Horror,19994,15556061.0
Horror,21208,21596251.0
Mystery,21208,21596251.0
Thriller,21208,21596251.0
Comedy,23706,25105542.0
Horror,19912,146167139.0
Mystery,19912,146167139.0
Animation,23398,368140005.0
Comedy,23398,368140005.0
Family,23398,368140005.0
Fantasy,23398,368140005.0
Music,23398,368140005.0
Drama,36419,-893605.0
Horror,36419,-893605.0
Mystery,36419,-893605.0
Thriller,36419,-893605.0
Comedy,10521,84663461.0
Drama,25793,53647833.0
Action,16995,27784194.0
Horror,13788,60514050.0
Mystery,13788,60514050.0
Thriller,13788,60514050.0
Comedy,12572,-6650334.0
Drama,12572,-6650334.0
Romance,12572,-6650334.0
Comedy,16538,50636986.0
Comedy,11323,13424826.0
Crime,11323,13424826.0
Drama,11323,13424826.0
Thriller,11323,13424826.0
Adventure,13836,56303988.0
Family,13836,56303988.0
Fantasy,13836,56303988.0
Science Fiction,13836,56303988.0
Thriller,13836,56303988.0
Horror,28355,2000000.0
Mystery,28355,2000000.0
Thriller,28355,2000000.0
Comedy,18947,-13651216.0
Drama,18947,-13651216.0
Action,19901,31416464.0
Fantasy,19901,31416464.0
Horror,19901,31416464.0
Science Fiction,19901,31416464.0
Thriller,19901,31416464.0
Drama,24420,62229792.0
Fantasy,24420,62229792.0
Romance,24420,62229792.0
Drama,17609,-10208133.0
Horror,17609,-10208133.0
Thriller,17609,-10208133.0
Drama,25643,18133014.0
Romance,25643,18133014.0
Action,13455,7465299.0
Crime,26390,12536299.0
Drama,26390,12536299.0
Thriller,26390,12536299.0
Horror,22804,57233629.0
Mystery,22804,57233629.0
Drama,18320,-7590111.0
History,18320,-7590111.0
Romance,18320,-7590111.0
Comedy,12573,24430334.0
Drama,12573,24430334.0
Adventure,12403,8852638.0
Mystery,12403,8852638.0
Thriller,12403,8852638.0
Action,22787,-27793972.0
Crime,22787,-27793972.0
Mystery,22787,-27793972.0
Thriller,22787,-27793972.0
Comedy,8952,-2347965.0
Drama,8952,-2347965.0
Romance,8952,-2347965.0
Drama,34647,-12245751.0
Fantasy,34647,-12245751.0
Action,17134,-2719674.0
Adventure,17134,-2719674.0
Drama,17134,-2719674.0
Thriller,17134,-2719674.0
Comedy,20453,61000000.0
Drama,20453,61000000.0
Romance,20453,61000000.0
Action,8373,686297228.0
Adventure,8373,686297228.0
Science Fiction,8373,686297228.0
Comedy,10313,44729358.0
War,10313,44729358.0
Action,22832,20462347.0
Crime,22832,20462347.0
Thriller,22832,20462347.0
Comedy,23367,-14789012.0
Drama,23367,-14789012.0
Family,23367,-14789012.0
Music,23367,-14789012.0
Family,16523,86793.0
Fantasy,16523,86793.0
Comedy,22897,134103655.0
Romance,22897,134103655.0
Adventure,18162,-31311169.0
Comedy,18162,-31311169.0
Science Fiction,18162,-31311169.0
Drama,22954,62233971.0
History,22954,62233971.0
Adventure,16866,34945765.0
Animation,16866,34945765.0
Comedy,16866,34945765.0
Family,16866,34945765.0
Science Fiction,16866,34945765.0
Adventure,17610,2357900.0
Comedy,17610,2357900.0
Comedy,39800,-3755184.0
Drama,39800,-3755184.0
Drama,38448,-10355245.0
Romance,38448,-10355245.0
Horror,14435,85734718.0
Mystery,14435,85734718.0
Comedy,22949,57219310.0
Family,22949,57219310.0
Adventure,26428,-30958495.0
Drama,26428,-30958495.0
History,26428,-30958495.0
Action,22821,2629321.0
Crime,22821,2629321.0
Thriller,22821,2629321.0
Crime,11699,-14410898.0
Drama,11699,-14410898.0
Adventure,8054,31808775.0
Fantasy,8054,31808775.0
Mystery,8054,31808775.0
Crime,18476,-18982599.0
Drama,18476,-18982599.0
Horror,18476,-18982599.0
Mystery,18476,-18982599.0
Thriller,18476,-18982599.0
Action,4597,2942221.0
Crime,4597,2942221.0
Drama,4597,2942221.0
Thriller,4597,2942221.0
Action,24418,-11830329.0
Adventure,24418,-11830329.0
Fantasy,24418,-11830329.0
Thriller,24418,-11830329.0
Comedy,12834,-8014883.0
Crime,12834,-8014883.0
Drama,12834,-8014883.0
Thriller,12834,-8014883.0
Drama,24684,18596852.0
Romance,24684,18596852.0
Comedy,20829,-13541018.0
Drama,20829,-13541018.0
Drama,22947,138670000.0
Romance,22947,138670000.0
Action,16577,-20908933.0
Animation,16577,-20908933.0
Family,16577,-20908933.0
Science Fiction,16577,-20908933.0
Crime,4959,10161391.0
Drama,4959,10161391.0
Thriller,4959,10161391.0
Action,28510,-13124614.0
Adventure,28510,-13124614.0
Science Fiction,28510,-13124614.0
Thriller,28510,-13124614.0
Action,13804,278164265.0
Crime,13804,278164265.0
Drama,13804,278164265.0
Thriller,13804,278164265.0
Documentary,22074,-2563491.0
Horror,24150,24421467.0
Comedy,18126,120545279.0
Drama,18126,120545279.0
Family,18126,120545279.0
Music,18126,120545279.0
Romance,18126,120545279.0
Action,15357,-6213625.0
Crime,15357,-6213625.0
Thriller,15357,-6213625.0
Adventure,20856,12881056.0
Comedy,20856,12881056.0
Family,20856,12881056.0
Fantasy,20856,12881056.0
Science Fiction,20856,12881056.0
Horror,21407,6044018.0
Thriller,21407,6044018.0
Comedy,31723,-2981903.0
Drama,31723,-2981903.0
Science Fiction,22824,32333295.0
Thriller,22824,32333295.0
Comedy,36691,-9975218.0
Drama,36691,-9975218.0
Romance,36691,-9975218.0
Crime,38542,67714.0
Drama,38542,67714.0
Thriller,38542,67714.0
Thriller,16558,-18146652.0
Drama,29963,-4059945.0
Romance,29963,-4059945.0
Comedy,16614,7664377.0
Comedy,12569,2848783.0
Action,34769,-3455538.0
Comedy,34769,-3455538.0
Crime,34769,-3455538.0
Drama,34769,-3455538.0
Drama,10197,-26174485.0
Music,10197,-26174485.0
Romance,10197,-26174485.0
Drama,28089,-4978739.0
History,28089,-4978739.0
Comedy,19255,-2100583.0
Drama,19255,-2100583.0
Romance,19255,-2100583.0
Comedy,23049,3455276.0
Romance,23049,3455276.0
Drama,10024,65714875.0
Drama,17332,-28279842.0
Horror,13207,72379051.0
Drama,15577,-23962665.0
Action,25941,3029747.0
Crime,25941,3029747.0
Drama,25941,3029747.0
Thriller,25941,3029747.0
Action,19959,42444772.0
Science Fiction,19959,42444772.0
Thriller,19959,42444772.0
Action,15268,-37235799.0
Adventure,15268,-37235799.0
Science Fiction,15268,-37235799.0
Thriller,15268,-37235799.0
Comedy,15189,38034460.0
Family,15189,38034460.0
Drama,17335,53830340.0
Thriller,17335,53830340.0
Drama,11928,-14886779.0
Mystery,11928,-14886779.0
Drama,22798,1633035.0
Action,32985,-37190000.0
Adventure,32985,-37190000.0
Fantasy,32985,-37190000.0
Science Fiction,32985,-37190000.0
Horror,29426,-3856809.0
Science Fiction,29426,-3856809.0
Action,2080,191131793.0
Adventure,2080,191131793.0
Science Fiction,2080,191131793.0
Thriller,2080,191131793.0
Crime,17532,100000.0
Mystery,17532,100000.0
Science Fiction,17532,100000.0
Thriller,17532,100000.0
Action,24804,-2603443.0
Comedy,24804,-2603443.0
Comedy,28053,670712.0
Drama,28053,670712.0
Adventure,8915,-20741481.0
Drama,8915,-20741481.0
Romance,8915,-20741481.0
Drama,25137,-20611437.0
Comedy,14536,21010817.0
Romance,14536,21010817.0
Comedy,12404,-22663828.0
Drama,12404,-22663828.0
Romance,12404,-22663828.0
Comedy,25132,-11027492.0
Family,25132,-11027492.0
Horror,26688,14706120.0
Mystery,26688,14706120.0
Thriller,26688,14706120.0
Comedy,22215,-13633773.0
Drama,22215,-13633773.0
Romance,22215,-13633773.0
Comedy,41479,-2977272.0
Drama,41479,-2977272.0
Comedy,17927,-1400898.0
Romance,17927,-1400898.0
Action,22717,59.0
Comedy,22717,59.0
Crime,22717,59.0
Thriller,22717,59.0
Comedy,20178,-9704250.0
Romance,20178,-9704250.0
Comedy,17680,-692038.0
Drama,17680,-692038.0
Comedy,25704,-8594755.0
Comedy,25183,296971.0
Drama,25183,296971.0
Romance,25183,296971.0
Drama,25196,32462438.0
Music,25196,32462438.0
Romance,25196,32462438.0
Crime,38850,-1992694.0
Drama,38850,-1992694.0
Mystery,38850,-1992694.0
Thriller,38850,-1992694.0
Drama,43937,-2147190.0
Family,43937,-2147190.0
Comedy,30128,-5570701.0
Drama,30128,-5570701.0
Drama,21033,-1444000.0
Mystery,21033,-1444000.0
Thriller,21033,-1444000.0
Comedy,24438,27280250.0
Horror,1977,33610009.0
Thriller,1977,33610009.0
Comedy,29150,-17268.0
Drama,29150,-17268.0
Drama,33870,-4280549.0
Romance,33870,-4280549.0
Action,42151,-21192.0
Comedy,42151,-21192.0
Drama,42151,-21192.0
Action,27205,665500000.0
Adventure,27205,665500000.0
Mystery,27205,665500000.0
Science Fiction,27205,665500000.0
Thriller,27205,665500000.0
Action,10138,423933331.0
Adventure,10138,423933331.0
Science Fiction,10138,423933331.0
Adventure,12155,825467110.0
Family,12155,825467110.0
Fantasy,12155,825467110.0
Drama,44214,314803731.0
Mystery,44214,314803731.0
Thriller,44214,314803731.0
Adventure,12444,704305868.0
Family,12444,704305868.0
Fantasy,12444,704305868.0
Action,20352,474513985.0
Animation,20352,474513985.0
Family,20352,474513985.0
Action,27578,194470394.0
Thriller,27578,194470394.0
Adventure,10191,329878759.0
Animation,10191,329878759.0
Family,10191,329878759.0
Fantasy,10191,329878759.0
Drama,11324,214804195.0
Mystery,11324,214804195.0
Thriller,11324,214804195.0
Action,20526,230062763.0
Adventure,20526,230062763.0
Science Fiction,20526,230062763.0
Animation,38757,331794936.0
Family,38757,331794936.0
Animation,10193,863171911.0
Comedy,10193,863171911.0
Family,10193,863171911.0
Action,27576,183329073.0
Crime,27576,183329073.0
Mystery,27576,183329073.0
