production_companies,id,profit
Cheetah Vision,169209,-7360655.0
Emmett/Furla Films,169209,-7360655.0
Envision Entertainment Corporation,169209,-7360655.0
Grindstone Entertainment Group,169209,-7360655.0
Voltage Pictures,169209,-7360655.0
HBO Films,119675,-7400000.0
Columbia Pictures,109451,170384621.0
Sony,109451,170384621.0
Perdido Productions,160588,79505481.0
Corsan,192145,-26978602.0
Hwy61,192145,-26978602.0
Lailaps Pictures,192145,-26978602.0
Purple Papaya Films,192145,-26978602.0
Volten,192145,-26978602.0
Endgame Entertainment,139038,57641683.0
IM Global,139038,57641683.0
Open Road Films,139038,57641683.0
Wayans Bros. Entertainment,139038,57641683.0
A Grand Elephant,77987,5537387.0
Bold Films,77987,5537387.0
Film i VÃ¤st,77987,5537387.0
Gaumont,77987,5537387.0
Wild Bunch,77987,5537387.0
Di Bonaventura Pictures,109421,33372757.0
Endgame Entertainment,109421,33372757.0
Open Road Films,109421,33372757.0
Universal,109421,33372757.0
Business Location Sudtirol Alto Adige,152742,5755873.0
Friuli Venezia Giulia Film Commission,152742,5755873.0
Paco Cinematografica,152742,5755873.0
Regione Lazio,152742,5755873.0
Warner Bros.,152742,5755873.0
Benderspink,124459,-2562119.0
Carousel Productions,124459,-2562119.0
New Line Cinema,124459,-2562119.0
Everest Entertainment,103731,11587700.0
FilmNation Entertainment,103731,11587700.0
Canal+,111190,-15681018.0
CinÃ©@,111190,-15681018.0
Gaumont,111190,-15681018.0
Screen Australia,111190,-15681018.0
Screen NSW,111190,-15681018.0
Archer Street Productions,127560,4309223.0
Latitude Media,127560,4309223.0
Lionsgate,127560,4309223.0
Pictures in Paradise,127560,4309223.0
Silver Reel,127560,4309223.0
1984 Private Defense Contractors,98357,-36298836.0
Closest to the Hole Productions,98357,-36298836.0
Inferno International,98357,-36298836.0
New Regency Pictures,98357,-36298836.0
Regency Enterprises,98357,-36298836.0
20th Century Fox,77951,46546518.0
Constance Media,123109,-2825082.0
Milk & Media,123109,-2825082.0
Pathe,123109,-2825082.0
WWE Studios,123109,-2825082.0
Automatik Entertainment,93828,-8490253.0
Between The Eyes,93828,-8490253.0
IM Global,93828,-8490253.0
Scott Free Productions,93828,-8490253.0
Worldview Entertainment,93828,-8490253.0
3 Arts Entertainment,109491,52138.0
Alcon Entertainment,109491,52138.0
Belle Pictures,109491,52138.0
Warner Bros.,109491,52138.0
Cheetah Vision,199373,-21723049.0
Emmett/Furla Films,199373,-21723049.0
Grindstone Entertainment Group,199373,-21723049.0
K5 International,199373,-21723049.0
Paradox Entertainment,199373,-21723049.0
Columbia Pictures,77931,242434178.0
Hemisphere Media Capital,77931,242434178.0
Kerner Entertainment Company,77931,242434178.0
NeoReel,77931,242434178.0
Sony Pictures Animation,77931,242434178.0
Kingsgate Films,152599,-10132314.0
Worldview Entertainment,152599,-10132314.0
Warner Bros.,109410,55020213.0
Animus Films,77805,-8414418.0
Helios-Filmproduktion,77805,-8414418.0
Millennium Films,77805,-8414418.0
Fox Searchlight,147773,18598652.0
Anonymous Content,162903,-19444992.0
DreamWorks SKG,162903,-19444992.0
Participant Media,162903,-19444992.0
Reliance Entertainment,162903,-19444992.0
Touchstone Pictures,162903,-19444992.0
"Afrodita Audiovisual, A.I.E.",227707,-24993601.0
Arcadia Motion Pictures,227707,-24993601.0
Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique,227707,-24993601.0
Matador Pictures,227707,-24993601.0
uFilm,227707,-24993601.0
Canal+,190955,-23084528.0
LGM Productions,190955,-23084528.0
Les Productions du TrÃ©sor,190955,-23084528.0
Mars Distribution,190955,-23084528.0
Wild Bunch,190955,-23084528.0
Bad Hat Harry Productions,76170,295440673.0
Big Screen Productions,76170,295440673.0
Donners' Company,76170,295440673.0
Marvel Entertainment,76170,295440673.0
Twentieth Century Fox Film Corporation,76170,295440673.0
Exclusive Media Group,134411,7930462.0
Front Street Productions,134411,7930462.0
Imagenation Abu Dhabi FZ,134411,7930462.0
Participant Media,134411,7930462.0
Spitfire Pictures,134411,7930462.0
Reel FX Creative Studios,175574,55000000.0
Relativity Media,175574,55000000.0
Bona Fide Productions,129670,5654912.0
Paramount Vantage,129670,5654912.0
Dimension Films,4258,58378744.0
China Film Group Corporation (CFGC),76544,-22945059.0
Company Films,76544,-22945059.0
Dalian Wanda Group,76544,-22945059.0
Universal Pictures,76544,-22945059.0
Village Roadshow Pictures,76544,-22945059.0
Sneak Preview Productions,175528,13956509.0
Jean Doumanian Productions,152737,49188937.0
Smokehouse Pictures,152737,49188937.0
Castle Rock Entertainment,132344,8176469.0
Detour Filmproduction,132344,8176469.0
Faliro House Productions,132344,8176469.0
Venture Forth,132344,8176469.0
Blumhouse Productions,227348,81362372.0
Room 101,227348,81362372.0
Solana Films,227348,81362372.0
Dillywood,115782,23931410.0
Five Star Institute,115782,23931410.0
Open Road Films,115782,23931410.0
Silver Reel,115782,23931410.0
Alliance Films,145135,21674316.0
Automatik Entertainment,145135,21674316.0
Blumhouse Productions,145135,21674316.0
Cinema Vehicle Services,145135,21674316.0
3311 Productions,157360,1963902.0
In A World,157360,1963902.0
More Films,157360,1963902.0
Team G,157360,1963902.0
Gaumont,115348,-21214985.0
IM Global,115348,-21214985.0
Kintop Pictures,115348,-21214985.0
Relativity Media,115348,-21214985.0
Reliance Entertainment,115348,-21214985.0
Appian Way,164457,-6600000.0
Energy Entertainment,164457,-6600000.0
Red Granite Pictures,164457,-6600000.0
Relativity Media,164457,-6600000.0
Scott Free Productions,164457,-6600000.0
3 Arts Entertainment,129139,2066225.0
The Mark Gordon Company,129139,2066225.0
Dentsu,82992,628679850.0
One Race Productions,82992,628679850.0
Original Film,82992,628679850.0
Relativity Media,82992,628679850.0
Universal Pictures,82992,628679850.0
Screen Gems,109417,-3450523.0
erbp,145197,344098.0
Triggerfish Animation,172391,7187375.0
Orange Studios,160768,-9969717.0
Why Not Productions,160768,-9969717.0
Worldview Entertainment,160768,-9969717.0
Fox Searchlight,175541,-10481811.0
Fox Searchlight Pictures,175541,-10481811.0
Arcade Pictures,211067,-3990779.0
Worldview Entertainment,211067,-3990779.0
Kickstart Productions,158916,-6993853.0
Mythic International Entertainment,158916,-6993853.0
Raindance Entertainment,158916,-6993853.0
RCR Media Group,152259,-8965411.0
Solar Filmworks,152259,-8965411.0
Trilogy Entertainment Group,152259,-8965411.0
Duo Art Productions,199534,1630444.0
Emu Creek Pictures,199534,1630444.0
Screen Australia,199534,1630444.0
South Australian Film Corporation,199534,1630444.0
True Crime Australia,199534,1630444.0
Exclusive Media Group,193613,-10027033.0
Picturehouse Entertainment,193613,-10027033.0
Prana Animation Studios,59981,-51337973.0
Summertime Entertainment,59981,-51337973.0
Fickle Fish Films,156711,-2740959.0
Moxie Pictures,156711,-2740959.0
Scott Free Productions,87499,-4098490.0
Universal,146304,54625195.0
Cross Creek Pictures,157841,-23505211.0
EpithÃ¨te Films,157841,-23505211.0
Tapioca Films,157841,-23505211.0
Filmworks/FX,109729,-193175.0
Post Empire Films,109729,-193175.0
Prettybird,109729,-193175.0
Sodium Fox,109729,-193175.0
CJ Entertainment,212769,107.0
Mockingbird Pictures,214086,-3649994.0
American Film Company,209262,-9346349.0
Exclusive Media Group,209262,-9346349.0
Playtone,209262,-9346349.0
CBS Films,146203,10179302.0
StudioCanal,146203,10179302.0
10th Hole Productions,127373,-4933529.0
120dB Films,127373,-4933529.0
Dreambridge Films,127373,-4933529.0
Image Entertainment,127373,-4933529.0
Red Crown Productions,127373,-4933529.0
Distant Horizons,192136,-7670000.0
Film Afrika Worldwide,192136,-7670000.0
Origin Pictures,192136,-7670000.0
Pathe,192136,-7670000.0
Videovision Entertainment,192136,-7670000.0
BBC Films,205220,88129872.0
Baby Cow Productions,205220,88129872.0
PathÃ©,205220,88129872.0
The Weinstein Company,205220,88129872.0
Yucaipa Films,205220,88129872.0
Filmhuset Gruppen,217708,1.0
Leiknar Myndir,217708,1.0
Ecosse Films,118289,6766271.0
Film i VÃ¤st,118289,6766271.0
Filmgate Films,118289,6766271.0
Le Pacte,118289,6766271.0
Scope Pictures,118289,6766271.0
Day Twenty- Eight Films,232175,-6140090.0
Rishon Films,232175,-6140090.0
After Dark Films,146227,-7498062.0
Dark Castle Entertainment,146227,-7498062.0
Saints LA,146227,-7498062.0
Signature Pictures,146227,-7498062.0
Silver Reel,146227,-7498062.0
ABS-CBN Film Productions,190754,-586665.0
Reality Entertainment,190754,-586665.0
Star Cinema Productions,190754,-586665.0
XYZ Films,190754,-586665.0
Anchor Bay Films,209901,-1324619.0
Movie Package Company (MPC),209901,-1324619.0
Prime Focus Ltd.,209901,-1324619.0
Slasher Films,209901,-1324619.0
Upload Films,209901,-1324619.0
Provident Films,176124,1661020.0
Samuel Goldwyn,176124,1661020.0
21 Laps Entertainment,116741,-14000000.0
Regency Enterprises,116741,-14000000.0
TSG Entertainment,116741,-14000000.0
Twentieth Century Fox Film Corporation,116741,-14000000.0
Wild West Picture Show Productions,116741,-14000000.0
Art Pictures Studio,203793,38129518.0
Amblin Entertainment,105,362109762.0
U-Drive Productions,105,362109762.0
Universal Pictures,105,362109762.0
A&M Films,2108,50525171.0
Channel Productions,2108,50525171.0
Universal Pictures,2108,50525171.0
Twentieth Century Fox Film Corporation,526,-1568000.0
Warner Bros.,526,-1568000.0
Kennedy Miller Productions,9355,23924696.0
Eon Productions,707,122427960.0
Embassy International Pictures,11976,-9497888.0
Legend Production Company,11976,-9497888.0
Twentieth Century Fox Film Corporation,11976,-9497888.0
Universal Studios,11976,-9497888.0
Amblin Entertainment,9340,42389680.0
Warner Bros.,9340,42389680.0
New Line Cinema,10014,26999213.0
Smart Egg Pictures,10014,26999213.0
Carolco Pictures,1369,256400432.0
TriStar Pictures,1369,256400432.0
Mirage Entertainment,606,97499205.0
Universal Pictures,606,97499205.0
United Artists,1374,269473716.0
Silver Screen Partners II,10957,-3711308.0
Walt Disney Pictures,10957,-3711308.0
Amblin Entertainment,873,131292009.0
The Guber-Peters Company,873,131292009.0
Warner Bros.,873,131292009.0
SLM Production Group,10999,47500000.0
Silver Pictures,10999,47500000.0
Twentieth Century Fox Film Corporation,10999,47500000.0
Cannon Group,9838,-12261773.0
Cannon Productions,9838,-12261773.0
Golan-Globus Productions,9838,-12261773.0
Cinema 84,10925,10237000.0
Fox Films Ltd.,10925,10237000.0
Hemdale Film Corporation,10925,10237000.0
Paramount Pictures,9281,56706993.0
Columbia Pictures,11797,15922237.0
Delphi IV Productions,11797,15922237.0
Vistar Films,11797,15922237.0
Dino De Laurentiis Company,9626,-10951367.0
Famous Films (II),9626,-10951367.0
Dead Films,8408,30500000.0
Laurel Entertainment,8408,30500000.0
Toei,8408,30500000.0
Debra Hill Productions,15196,-356003.0
Paramount Pictures,15196,-356003.0
PolyGram Filmed Entertainment,15196,-356003.0
The Guber-Peters Company,15196,-356003.0
Georgetown Productions Inc.,9731,19730418.0
Paramount Pictures,9731,19730418.0
Calash Corporation,13764,-26282709.0
TriStar Pictures,13764,-26282709.0
Orion Pictures,10849,-4368667.0
SLM Production Group,10303,71773200.0
Stone Group Pictures,10303,71773200.0
Twentieth Century Fox Film Corporation,10303,71773200.0
Empire Pictures,1694,1123414.0
Astral Bellevue PathÃ©,23919,11518905.0
Melvin Simon Productions,23919,11518905.0
SLM Production Group,23919,11518905.0
Double Play,10843,6109321.0
"Geffen Company, The",10843,6109321.0
Aspen Film Society,5683,34940662.0
Warner Bros.,5683,34940662.0
Davis Entertainment,11064,25833132.0
Lawrence Gordon Productions,11064,25833132.0
Silver Pictures,11064,25833132.0
Universal Pictures,11064,25833132.0
Orion Pictures,8130,22400000.0
Cannon Group,11893,-1063988.0
Golan-Globus Productions,11893,-1063988.0
Northbrook Films,11893,-1063988.0
BMI (No. 9) Ltd.,13155,-13862199.0
Oz Productions Ltd.,13155,-13862199.0
Silver Screen Partners II,13155,-13862199.0
Walt Disney Pictures,13155,-13862199.0
American Zoetrope,27064,-4497242.0
Lucasfilm Ltd.,27064,-4497242.0
M Company,27064,-4497242.0
Tristone Entertainment Inc.,27064,-4497242.0
Night Light Films,19064,6800000.0
Delphi III Productions,13938,15754284.0
Motown Productions,13938,15754284.0
TriStar Pictures,13938,15754284.0
Paramount Pictures,9872,-15126956.0
Columbia Pictures Corporation,49370,-6081142.0
Delphi III Productions,49370,-6081142.0
Pluperfect,49370,-6081142.0
Universal Pictures,11338,6699886.0
Channel Four Films,11240,1591545.0
SAF Productions,11240,1591545.0
Working Title Films,11240,1591545.0
Golan-Globus Productions,12764,8345447.0
The Cannon Group,12764,8345447.0
Heyday Films,674,745921036.0
Patalex IV Productions Limited,674,745921036.0
Warner Bros.,674,745921036.0
DC Comics,272,224218673.0
DC Entertainment,272,224218673.0
Legendary Pictures,272,224218673.0
Syncopy,272,224218673.0
Warner Bros.,272,224218673.0
Walden Media,411,568806957.0
Walt Disney,411,568806957.0
Anarchos Productions,752,78511035.0
DC Comics,752,78511035.0
Silver Pictures,752,78511035.0
Studio Babelsberg,752,78511035.0
Virtual Studios,752,78511035.0
Dimension Films,187,118733820.0
Miramax,187,118733820.0
Troublemaker Studios,187,118733820.0
Plan B Entertainment,118,324968763.0
The Zanuck Company,118,324968763.0
Tim Burton Productions,118,324968763.0
Village Roadshow Pictures,118,324968763.0
Warner Bros.,118,324968763.0
Lucasfilm,1895,737000000.0
Everyman Pictures,7453,54478416.0
Hammer & Tongs,7453,54478416.0
Spyglass Entertainment,7453,54478416.0
Touchstone Pictures,7453,54478416.0
DreamWorks SKG,1635,36949164.0
Parkes/MacDonald Productions,1635,36949164.0
Warner Bros.,1635,36949164.0
DreamWorks Animation,953,457680671.0
DreamWorks SKG,953,457680671.0
Pacific Data Images (PDI),953,457680671.0
1492 Pictures,9738,230579719.0
Constantin Film Produktion,9738,230579719.0
Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG,9738,230579719.0
Marvel Enterprises,9738,230579719.0
Twentieth Century Fox Film Corporation,9738,230579719.0
Branded Entertainment/Batfilm Productions,561,130427240.0
DC Comics,561,130427240.0
Donners' Company,561,130427240.0
Lonely Film Productions GmbH & Co. KG.,561,130427240.0
Village Roadshow Pictures,561,130427240.0
Avery Pix,9522,245176741.0
New Line Cinema,9522,245176741.0
Tapestry Films,9522,245176741.0
Colossal Pictures,8202,-9695999.0
Lakeshore Entertainment,8202,-9695999.0
MTV Films,8202,-9695999.0
Paramount Pictures,8202,-9695999.0
Valhalla Motion Pictures,8202,-9695999.0
Spyglass Entertainment,10022,57006880.0
Walt Disney Pictures,10022,57006880.0
Amblin Entertainment,74,459739379.0
Cruise/Wagner Productions,74,459739379.0
DreamWorks SKG,74,459739379.0
Paramount Pictures,74,459739379.0
Columbia Pictures Corporation,1904,77242962.0
DreamWorks SKG,1904,77242962.0
Red Wagon Productions,1904,77242962.0
Spyglass Entertainment,1904,77242962.0
Apatow Productions,6957,83449237.0
Universal Pictures,6957,83449237.0
Walt Disney Feature Animation,9982,164432665.0
Walt Disney Pictures,9982,164432665.0
Columbia Pictures Corporation,8488,298100420.0
Overbrook Entertainment,8488,298100420.0
Canal Plus,9335,53167639.0
Current Entertainment,9335,53167639.0
TF 1 Film Productions,9335,53167639.0
TPS Star,9335,53167639.0
Twentieth Century Fox Film Corporation,9335,53167639.0
Metro-Goldwyn-Mayer (MGM),11283,97489822.0
Studio Canal,11283,97489822.0
Three Strange Angels,11283,97489822.0
Universal Pictures,11283,97489822.0
Working Title Films,11283,97489822.0
Dune Films,1495,81643158.0
Kanzaman,1495,81643158.0
Scott Free Productions,1495,81643158.0
Studio Babelsberg,1495,81643158.0
Twentieth Century Fox Film Corporation,1495,81643158.0
BenderSpink,4379,111749918.0
Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,4379,111749918.0
New Line Cinema,4379,111749918.0
Spring Creek Productions,4379,111749918.0
Big Primate Pictures,254,343000000.0
MFPV Film,254,343000000.0
Universal Pictures,254,343000000.0
WingNut Films,254,343000000.0
Double Feature Films,4551,42226116.0
Jersey Films,4551,42226116.0
Metro-Goldwyn-Mayer (MGM),4551,42226116.0
Nina Saxon Film Design,4551,42226116.0
Columbia Pictures Corporation,11968,-5565561.0
Mandalay Pictures,11968,-5565561.0
Metro-Goldwyn-Mayer (MGM),11968,-5565561.0
Focus Features,4348,93147947.0
Scion Films,4348,93147947.0
StudioCanal,4348,93147947.0
Universal Pictures,4348,93147947.0
Working Title Films,4348,93147947.0
Alberta Film Entertainment,142,164043761.0
Focus Features,142,164043761.0
Good Machine,142,164043761.0
River Road Entertainment,142,164043761.0
Blue Sky Studios,9928,185696994.0
Twentieth Century Fox Animation,9928,185696994.0
Columbia Pictures Corporation,11679,-15926068.0
Original Film,11679,-15926068.0
Revolution Studios,11679,-15926068.0
Alcon Entertainment,9779,14053061.0
Alloy Entertainment,9779,14053061.0
DiNovi Pictures,9779,14053061.0
20th Century Fox,787,368207520.0
Dutch Oven,787,368207520.0
New Regency Productions,787,368207520.0
Summit Entertainment,787,368207520.0
Weed Road Pictures,787,368207520.0
Amblin Entertainment,1656,67400065.0
Columbia Pictures Corporation,1656,67400065.0
Ascendant Pictures,1830,-17872105.0
Endgame Entertainment,1830,-17872105.0
Entertainment Manufacturing Company,1830,-17872105.0
Rising Star,1830,-17872105.0
Saturn Films,1830,-17872105.0
Columbia Pictures Corporation,6795,-678499.0
Michael De Luca Productions,6795,-678499.0
Radar Pictures,6795,-678499.0
Teitler Film,6795,-678499.0
Epsilon Motion Pictures,9947,13681566.0
Marvel Enterprises,9947,13681566.0
New Regency Pictures,9947,13681566.0
Regency Enterprises,9947,13681566.0
Twentieth Century Fox Film Corporation,9947,13681566.0
Laika Entertainment,3933,77195061.0
